Date,Open,High,Low,Close,Adj Close,Volume,GDP,Balance of trade ,Total Population,Total cases,Total deaths,People Vaccinated,Uncertainty index,MYR/USD,Unemployment rate,Inflation rate,Interest rate ,FTSE Bursa Malaysia KLCI,WTI Crude Oil,Brent Crude Oil
16-02-2021,39.619999,39.880001,38.200001,38.299999,38.027225,193400,343000000000,17880000000,32776194,269165,976,0,0.2161383,0.247954,0.048,0.003,0.0175,1606.140015,60.07,63.96
17-02-2021,38,38.400002,37.299999,37.580002,37.312359,210600,343000000000,17880000000,32776194,272163,999,0,0.2161383,0.248293,0.048,0.003,0.0175,1595.290039,61.09,65.02
18-02-2021,37.299999,37.400002,36,36.900002,36.637199,753900,343000000000,17880000000,32776194,274875,1000,0,0.2161383,0.247709,0.048,0.003,0.0175,1575.839966,60.4,64.09
19-02-2021,36.799999,38.639999,36.720001,38.400002,38.126518,414400,343000000000,17880000000,32776194,277811,1039,0,0.2161383,0.247555,0.048,0.003,0.0175,1584.930054,59.12,62.84
22-02-2021,38.52,38.799999,37.240002,37.240002,36.974781,576400,343000000000,17880000000,32776194,285761,1061,0,0.2161383,0.247831,0.048,0.003,0.0175,1570.459961,61.67,64.73
23-02-2021,36.700001,37.48,35.68,36.380001,36.120907,633100,343000000000,17880000000,32776194,288229,1081,0,0.2161383,0.247555,0.048,0.003,0.0175,1565.050049,61.66,65.16
24-02-2021,36.400002,36.5,35.02,35.060001,34.810307,263500,343000000000,17880000000,32776194,291774,1093,63,0.2161383,0.247464,0.048,0.003,0.0175,1557.550049,63.21,66.85
25-02-2021,35.540001,38.5,35.540001,38,37.729366,622900,343000000000,17880000000,32776194,293698,1106,1212,0.2161383,0.247525,0.048,0.003,0.0175,1581.540039,63.43,66.69
26-02-2021,37.400002,37.799999,36.5,37,36.736488,544900,343000000000,17880000000,32776194,295951,1116,5280,0.2161383,0.247709,0.048,0.003,0.0172,1577.75,61.55,65.86
01-03-2021,37.099998,43.299999,37.099998,41.099998,40.807285,1352300,343000000000,24200000000,32776194,302580,1140,34091,0.2161383,0.246792,0.048,0.003,0.0175,1567.140015,60.54,64.56
02-03-2021,41.5,43.66,40.799999,42,41.700878,711200,343000000000,24200000000,32776194,304135,1146,55773,0.2161383,0.246609,0.048,0.003,0.0172,1569.869995,59.7,63.17
03-03-2021,41.900002,43.799999,41.68,41.799999,41.5023,827000,343000000000,24200000000,32776194,305880,1153,78465,0.2161383,0.246548,0.048,0.003,0.0175,1588.449951,61.33,64.7
04-03-2021,41.799999,42.18,41.02,41.84,41.542019,417900,343000000000,24200000000,32776194,307943,1158,98006,0.2161383,0.246883,0.048,0.003,0.0175,1581.26001,63.81,67.32
05-03-2021,40.84,40.860001,38.880001,39.400002,39.119396,1226400,343000000000,24200000000,32776194,310097,1164,112371,0.2161383,0.246609,0.048,0.003,0.0175,1600.119995,66.08,69.95
08-03-2021,40.02,40.279999,34.740002,34.880001,34.631588,1989900,343000000000,24200000000,32776194,314989,1182,167992,0.2161383,0.24558,0.048,0.003,0.0175,1611.810059,65.03,68
09-03-2021,33.799999,36.099998,32.200001,34.900002,34.651443,2149300,343000000000,24200000000,32776194,316269,1191,198057,0.2161383,0.243605,0.048,0.003,0.0175,1624.780029,64.02,67.03
10-03-2021,36.5,36.82,34.639999,35.540001,35.286884,975200,343000000000,24200000000,32776194,317717,1196,226830,0.2161383,0.243043,0.048,0.003,0.0175,1639.829956,64.45,67.53
11-03-2021,35.540001,36.700001,34.139999,36.400002,36.140762,870800,343000000000,24200000000,32776194,319364,1205,253345,0.2161383,0.242424,0.048,0.003,0.017,1629.410034,66.02,69.34
12-03-2021,37.18,37.98,36.799999,37.18,36.915207,660000,343000000000,24200000000,32776194,320939,1208,279462,0.2161383,0.243605,0.048,0.003,0.0175,1615.689941,65.59,68.87
15-03-2021,37.080002,37.080002,35.700001,36.299999,36.041473,459600,343000000000,24200000000,32776194,324971,1218,327221,0.2161383,0.242954,0.048,0.003,0.0175,1620.920044,65.36,68.78
16-03-2021,36.799999,37.34,36.200001,36.540001,36.279762,368900,343000000000,24200000000,32776194,326034,1223,352696,0.2161383,0.243309,0.048,0.003,0.017,1623.959961,64.82,67.95
17-03-2021,36.52,37.279999,36.18,36.639999,36.379051,576200,343000000000,24200000000,32776194,327253,1225,373489,0.2161383,0.24322,0.048,0.003,0.017,1624.969971,64.55,67.73
18-03-2021,36.700001,39.200001,36.700001,38.299999,38.027225,988100,343000000000,24200000000,32776194,328466,1228,390803,0.2161383,0.242777,0.048,0.003,0.0172,1627.98999,59.95,62.11
19-03-2021,37.599998,37.779999,36.700001,37.360001,37.093922,2769100,343000000000,24200000000,32776194,330042,1230,401545,0.2161383,0.243368,0.048,0.003,0.017,1626.189941,61.43,64
22-03-2021,37.419998,37.900002,36.740002,37.099998,36.835773,322000,343000000000,24200000000,32776194,334156,1243,428681,0.2161383,0.243605,0.048,0.003,0.017,1616.72998,61.48,63.89
23-03-2021,37.580002,37.759998,37.200001,37.619999,37.352074,335300,343000000000,24200000000,32776194,335540,1244,436987,0.2161383,0.243279,0.048,0.003,0.017,1595.290039,57.75,59.96
24-03-2021,37.599998,37.599998,36.959999,37.259998,36.994637,168800,343000000000,24200000000,32776194,336808,1246,443277,0.2161383,0.242718,0.048,0.003,0.0171,1602.400024,61.12,63.7
25-03-2021,36.98,37.380001,36.5,36.82,36.55777,164200,343000000000,24200000000,32776194,338168,1248,449711,0.2161383,0.24216,0.048,0.003,0.0175,1597.72998,58.47,61.21
26-03-2021,36.82,38.48,36.720001,38.380001,38.106663,201800,343000000000,24200000000,32776194,339443,1249,453649,0.2161383,0.241313,0.048,0.003,0.017,1601.420044,60.93,63.77
29-03-2021,38.5,39.779999,38.380001,39.459999,39.178967,293400,343000000000,24200000000,32776194,342885,1260,466906,0.2161383,0.241313,0.048,0.003,0.0175,1611.280029,61.49,64.06
30-03-2021,39.599998,39.98,39.200001,39.939999,39.655548,404800,343000000000,24200000000,32776194,344018,1264,478433,0.2161383,0.241604,0.048,0.003,0.017,1609.189941,60.55,63.28
31-03-2021,40,40,38,38.900002,38.622959,556200,343000000000,24200000000,32776194,345500,1272,488385,0.2161383,0.241022,0.048,0.003,0.0171,1573.51001,59.19,63.52
01-04-2021,39.200001,39.299999,38.299999,39.220001,38.940678,241000,336500000000,20360000000,32776194,346678,1278,504293,0.2215494,0.241313,0.048,0.002,0.0169,1582.640015,61.41,63.85
02-04-2021,39.560001,40.299999,39.560001,40,39.715122,198300,336500000000,20360000000,32776194,347972,1283,511876,0.2215494,0.241313,0.048,0.002,0.0169,1585.349976,,
05-04-2021,40.299999,40.799999,39.700001,39.700001,39.417259,147700,336500000000,20360000000,32776194,352029,1295,529785,0.2215494,0.241692,0.048,0.002,0.0175,1584.23999,58.73,
06-04-2021,40,40.880001,39.799999,40.459999,40.171844,185600,336500000000,20360000000,32776194,353329,1300,540797,0.2215494,0.241546,0.048,0.002,0.0169,1578.910034,59.34,61.47
07-04-2021,40.5,40.5,39.900002,40,39.715122,222500,336500000000,20360000000,32776194,354468,1304,553497,0.2215494,0.242189,0.048,0.002,0.0169,1600.589966,59.77,61.86
08-04-2021,40.220001,40.880001,40,40.599998,40.310848,223000,336500000000,20360000000,32776194,355753,1308,565590,0.2215494,0.242189,0.048,0.002,0.017,1602.400024,59.61,62.09
09-04-2021,40.880001,40.880001,39.939999,40.080002,39.794556,154900,336500000000,20360000000,32776194,357607,1313,572818,0.2215494,0.241838,0.048,0.002,0.017,1612.25,59.29,61.89
12-04-2021,40,40.5,39.380001,39.799999,39.516544,120800,336500000000,20360000000,32776194,362173,1333,616330,0.2215494,0.241984,0.048,0.002,0.0171,1608.420044,59.7,62.38
13-04-2021,40.099998,41.700001,39.799999,41.700001,41.403015,217400,336500000000,20360000000,32776194,363940,1345,633147,0.2215494,0.242101,0.048,0.002,0.0175,1597.709961,60.2,62.83
14-04-2021,41,41.18,39.900002,39.900002,39.615837,232800,336500000000,20360000000,32776194,365829,1353,654090,0.2215494,0.242014,0.048,0.002,0.0175,1598.280029,63.15,66.11
15-04-2021,40,40,39.279999,39.299999,39.020103,171500,336500000000,20360000000,32776194,367977,1363,672191,0.2215494,0.242307,0.048,0.002,0.0175,1608.25,63.42,66.13
16-04-2021,39.619999,39.759998,38.860001,39.580002,39.298115,170200,336500000000,20360000000,32776194,370528,1365,687821,0.2215494,0.242542,0.048,0.002,0.0175,1608.380005,63.16,65.98
19-04-2021,39.68,39.68,38.5,39.080002,38.801678,59100,336500000000,20360000000,32776194,377132,1386,727154,0.2215494,0.242512,0.048,0.002,0.0172,1600.290039,63.33,66.54
20-04-2021,38.799999,38.799999,38.400002,38.700001,38.424381,139000,336500000000,20360000000,32776194,379473,1389,749241,0.2215494,0.24266,0.048,0.002,0.0172,1607.569946,62.61,65.34
21-04-2021,38.66,38.66,38.220001,38.380001,38.106663,77400,336500000000,20360000000,32776194,381813,1400,765066,0.2215494,0.243161,0.048,0.002,0.0172,1596.579956,61.34,64.02
22-04-2021,38.779999,40.099998,38.68,39.639999,39.357685,300300,336500000000,20360000000,32776194,384688,1407,779461,0.2215494,0.242807,0.048,0.002,0.0171,1607.72998,61.45,65.07
23-04-2021,39.599998,39.599998,39.299999,39.560001,39.278255,121000,336500000000,20360000000,32776194,387535,1415,791680,0.2215494,0.243321,0.048,0.002,0.017,1608.430054,62.18,65.75
26-04-2021,39.32,40.700001,39.32,39.98,39.695263,149700,336500000000,20360000000,32776194,395718,1449,830153,0.2215494,0.243487,0.048,0.002,0.017,1623.469971,62.02,65.5
27-04-2021,40.299999,40.380001,39.560001,40,39.715122,42700,336500000000,20360000000,32776194,398451,1462,852980,0.2215494,0.244111,0.048,0.002,0.0175,1606.680054,63.03,66.25
28-04-2021,40.16,40.259998,39.5,39.66,39.377544,132600,336500000000,20360000000,32776194,401593,1477,879444,0.2215494,0.2442,0.048,0.002,0.017,1608.5,63.81,67.08
30-04-2021,39.880001,40,38.700001,38.799999,38.523666,147300,336500000000,20360000000,32776194,408713,1506,903705,0.2215494,0.243902,0.048,0.002,0.0171,1601.650024,63.5,67.73
03-05-2021,38.799999,39.099998,38.5,38.5,38.225807,203300,336500000000,13750000000,32776194,417512,1551,938828,0.2215494,0.24432,0.048,0,0.0175,1590.72998,,
04-05-2021,39.080002,39.080002,37.82,38.5,38.225807,413000,336500000000,13750000000,32776194,420632,1574,968969,0.2215494,0.243784,0.048,0,0.0171,1588.25,64.46,68.91
05-05-2021,38.200001,39,37.900002,38.68,38.404522,178500,336500000000,13750000000,32776194,424376,1591,1001080,0.2215494,0.242718,0.048,0,0.0175,1575.670044,65.72,69.71
06-05-2021,38.34,38.799999,38,38.34,38.066944,211500,336500000000,13750000000,32776194,427927,1610,1038157,0.2215494,0.243013,0.048,0,0.017,1578.329956,65.63,68.62
07-05-2021,39,39.299999,37.939999,38.5,38.225807,111200,336500000000,13750000000,32776194,432425,1632,1070514,0.2215494,0.242748,0.048,0,0.0175,1587.449951,64.73,68.73
10-05-2021,38.759998,38.759998,37.700001,38.400002,38.126518,265700,336500000000,13750000000,32776194,444484,1700,1151854,0.2215494,0.243309,0.048,0,0.0171,1583.920044,64.96,68.61
11-05-2021,37.700001,37.720001,36,36.040001,35.783325,801900,336500000000,13750000000,32776194,448457,1722,1182382,0.2215494,0.243605,0.048,0,0.0175,1577.640015,64.92,68.83
12-05-2021,36.060001,36.439999,36.060001,36.200001,35.942184,103200,336500000000,13750000000,32776194,453222,1761,1192720,0.2215494,0.242954,0.048,0,0.0175,1582.52002,65.31,69.62
17-05-2021,36.32,36.32,35.799999,35.799999,35.545036,401400,336500000000,13750000000,32776194,474556,1947,1245705,0.2215494,0.242219,0.048,0,0.0175,1583.459961,65.96,69.62
18-05-2021,35.700001,37.259998,35.32,36.5,36.240051,362100,336500000000,13750000000,32776194,479421,1994,1291540,0.2215494,0.242277,0.048,0,0.0175,1591.319946,66.24,69.01
19-05-2021,36.599998,36.900002,35.700001,36,35.74361,205900,336500000000,13750000000,32776194,485496,2040,1341768,0.2215494,0.242601,0.048,0,0.017,1580.52002,65.49,66.88
20-05-2021,35.799999,36.259998,34.799999,34.799999,34.552158,415000,336500000000,13750000000,32776194,492302,2099,1401061,0.2215494,0.241838,0.048,0,0.0169,1575.319946,63.28,65.18
21-05-2021,35,35.5,34.02,35.360001,35.10817,392200,336500000000,13750000000,32776194,498795,2149,1443303,0.2215494,0.241633,0.048,0,0.0175,1562.170044,61.95,66.72
24-05-2021,35.360001,37.200001,35.360001,37.16,36.895348,187200,336500000000,13750000000,32776194,518600,2309,1594443,0.2215494,0.241633,0.048,0,0.0172,1571.819946,63.61,68.59
25-05-2021,37.220001,38,36.98,37.68,37.411648,207500,336500000000,13750000000,32776194,525889,2369,1664338,0.2215494,0.241255,0.048,0,0.0171,1577.819946,66.13,68.8
27-05-2021,37.68,37.799999,36.380001,37.799999,37.530788,293200,336500000000,13750000000,32776194,541224,2491,1743768,0.2215494,0.241546,0.048,0,0.017,1593.900024,66.27,69.43
28-05-2021,37.299999,37.560001,36.880001,37.200001,36.935066,94700,336500000000,13750000000,32776194,549514,2552,1790728,0.2215494,0.241721,0.048,0,0.0175,1594.439941,66.87,69.36
31-05-2021,36,39.400002,36,39.099998,38.821529,273500,336500000000,13750000000,32776194,572357,2796,1947960,0.2215494,0.242072,0.048,0,0.0175,1583.550049,66.31,
01-06-2021,39.400002,39.880001,38.900002,39.799999,39.516544,222500,336500000000,22260000000,32776194,579462,2867,2023460,0.2215494,0.242601,0.048,0.001,0.017,1585.900024,67.8,70.03
02-06-2021,39.5,39.900002,39,39.5,39.218685,236700,336500000000,22260000000,32776194,587165,2993,2120543,0.2215494,0.242483,0.048,0.001,0.0175,1597.939941,68.79,70.6
03-06-2021,39.580002,39.599998,38.919998,39.279999,39.000248,436800,336500000000,22260000000,32776194,595374,3096,2232015,0.2215494,0.242571,0.048,0.001,0.0171,1590.569946,68.81,70.71
04-06-2021,39.200001,39.200001,38.380001,38.400002,38.126518,141100,336500000000,22260000000,32776194,603122,3182,2318511,0.2215494,0.242689,0.048,0.001,0.017,1578.449951,69.57,71.3
08-06-2021,39,39.040001,37.900002,38,37.729366,109400,336500000000,22260000000,32776194,627652,3536,2641379,0.2215494,0.242365,0.048,0.001,0.017,1587.959961,70.11,71.39
09-06-2021,38.400002,38.400002,37.700001,37.880001,37.610222,33600,336500000000,22260000000,32776194,633891,3611,2757744,0.2215494,0.242866,0.048,0.001,0.0171,1581.47998,69.9,71.31
10-06-2021,38.380001,38.380001,37.5,37.5,37.232929,222700,336500000000,22260000000,32776194,639562,3684,2871567,0.2215494,0.242954,0.048,0.001,0.0171,1579.900024,70.34,71.65
11-06-2021,38.240002,39.400002,38,39.299999,39.020103,302400,336500000000,22260000000,32776194,646411,3768,2967961,0.2215494,0.242836,0.048,0.001,0.0175,1575.160034,71,72.05
14-06-2021,39.400002,40.459999,39.099998,40,39.918266,346200,336500000000,22260000000,32776194,662457,3968,3324482,0.2215494,0.243279,0.048,0.001,0.0175,1582.459961,70.94,72.27
15-06-2021,40.360001,40.52,39.880001,39.880001,39.798515,239100,336500000000,22260000000,32776194,667876,4069,3491620,0.2215494,0.243161,0.048,0.001,0.0175,1581.369995,72.06,73.38
16-06-2021,40,40.880001,39.919998,40.560001,40.477123,214800,336500000000,22260000000,32776194,673026,4142,3697958,0.2215494,0.243043,0.048,0.001,0.0175,1578.319946,72.03,73.88
17-06-2021,40,40.299999,39.419998,40.139999,40.05798,101500,336500000000,22260000000,32776194,678764,4202,3883107,0.2215494,0.243013,0.048,0.001,0.017,1570.859985,71.06,72.92
18-06-2021,40.200001,40.68,40.200001,40.68,40.596878,313200,336500000000,22260000000,32776194,685204,4276,4036197,0.2215494,0.241692,0.048,0.001,0.0175,1589.050049,71.64,73.1
21-06-2021,40.200001,40.200001,39.220001,39.939999,39.858391,296700,336500000000,22260000000,32776194,701019,4477,4485209,0.2215494,0.24175,0.048,0.001,0.0171,1572.23999,73.64,74.49
22-06-2021,40,40,38.52,38.52,38.441292,225700,336500000000,22260000000,32776194,705762,4554,4684411,0.2215494,0.241371,0.048,0.001,0.017,1574.02002,73.15,74.92
23-06-2021,39.240002,39.599998,38.799999,39,38.920311,214200,336500000000,22260000000,32776194,711006,4637,4869771,0.2215494,0.240442,0.048,0.001,0.0175,1564.76001,73.11,75.22
24-06-2021,39.299999,39.419998,38.380001,38.919998,38.840473,123300,336500000000,22260000000,32776194,716847,4721,5052764,0.2215494,0.2405,0.048,0.001,0.017,1555.709961,73.31,75.95
25-06-2021,39,39.66,38.400002,38.5,38.421333,92600,336500000000,22260000000,32776194,722659,4803,5207593,0.2215494,0.240674,0.048,0.001,0.017,1559.680054,74.21,76.45
28-06-2021,38.419998,38.66,37.619999,38.66,38.581005,87300,336500000000,22260000000,32776194,739266,5001,5628021,0.2215494,0.240761,0.048,0.001,0.017,1544.709961,72.98,74.78
29-06-2021,38.66,39.52,38.52,39,38.920311,105200,336500000000,22260000000,32776194,745703,5108,5786899,0.2215494,0.241342,0.048,0.001,0.0175,1548.310059,73.14,75.38
30-06-2021,39.119999,39.98,38.799999,38.799999,38.720718,94600,336500000000,22260000000,32776194,751979,5170,5960861,0.2215494,0.240993,0.048,0.001,0.0175,1532.630005,73.52,76.94
01-07-2021,39.099998,39.459999,38.759998,39.459999,39.379372,79300,335800000000,13760000000,32776194,758967,5254,6144558,0.7276961,0.241022,0.047,-0.006,0.0175,1534.22998,75.33,76.69
02-07-2021,38.619999,39.400002,38.619999,39.099998,39.020103,51200,335800000000,13760000000,32776194,765949,5327,6314738,0.7276961,0.240616,0.047,-0.006,0.0175,1533.349976,75.37,77.51
05-07-2021,39,39.799999,38.82,39.560001,39.479168,64700,335800000000,13760000000,32776194,785039,5574,6801118,0.7276961,0.240327,0.047,-0.006,0.0174,1532.359985,,78.34
06-07-2021,39.240002,40.200001,39.02,39.02,38.940269,154200,335800000000,13760000000,32776194,792693,5677,7018175,0.7276961,0.240761,0.047,-0.006,0.0173,1531.630005,73.62,75.81
07-07-2021,39.5,39.98,39.32,39.900002,39.818474,52800,335800000000,13760000000,32776194,799790,5768,7236973,0.7276961,0.241255,0.047,-0.006,0.0175,1530.150024,72.22,74.31
08-07-2021,39.82,39.82,39.16,39.799999,39.718678,129500,335800000000,13760000000,32776194,808658,5903,7466972,0.7276961,0.240385,0.047,-0.006,0.0175,1508.709961,72.98,75.07
09-07-2021,39.799999,41.439999,39.700001,41,40.916225,355900,335800000000,13760000000,32776194,817838,5980,7687617,0.7276961,0.239292,0.047,-0.006,0.0171,1520.579956,74.56,77.14
12-07-2021,41,41,39.599998,40.259998,40.177734,65100,335800000000,13760000000,32776194,844870,6260,8373905,0.7276961,0.238777,0.047,-0.006,0.0172,1512.890015,74.21,76.77
13-07-2021,40.400002,40.900002,39.5,40.900002,40.816429,196700,335800000000,13760000000,32776194,855949,6385,8642370,0.7276961,0.238777,0.047,-0.006,0.0175,1519.560059,75.24,77.5
14-07-2021,40.5,43.82,40.5,43.32,43.231483,634000,335800000000,13760000000,32776194,867567,6503,8937591,0.7276961,0.238635,0.047,-0.006,0.0175,1512.319946,73.06,75.74
15-07-2021,43.32,43.380001,41.880001,42.380001,42.293407,111900,335800000000,13760000000,32776194,880782,6613,9255303,0.7276961,0.238209,0.047,-0.006,0.0175,1520.819946,71.67,74.53
16-07-2021,42.360001,42.98,42,42.599998,42.512955,102800,335800000000,13760000000,32776194,893323,6728,9539076,0.7276961,0.238209,0.047,-0.006,0.0172,1522.47998,71.76,74.46
19-07-2021,42.619999,42.619999,41.599998,41.700001,41.614796,108000,335800000000,13760000000,32776194,927533,7148,10344935,0.7276961,0.237699,0.047,-0.006,0.0175,1519.969971,66.45,69.33
21-07-2021,41.119999,41.66,40.720001,41.200001,41.115818,90200,335800000000,13760000000,32776194,951884,7440,10842298,0.7276961,0.236855,0.047,-0.006,0.0175,1516.52002,70.26,72.54
22-07-2021,41.880001,42.580002,41.799999,42,41.914181,112800,335800000000,13760000000,32776194,964918,7574,11185563,0.7276961,0.236323,0.047,-0.006,0.0172,1527.619995,72.15,74.25
23-07-2021,42,42.52,42,42.5,42.413158,220200,335800000000,13760000000,32776194,980491,7718,11500109,0.7276961,0.236939,0.047,-0.006,0.0175,1523.439941,72.24,74.86
26-07-2021,42.599998,43.18,41.919998,42,41.914181,200900,335800000000,13760000000,32776194,1027954,8201,12431011,0.7276961,0.236742,0.047,-0.006,0.0175,1512.530029,72.15,74.79
27-07-2021,41.799999,42.759998,41.5,41.900002,41.814388,51600,335800000000,13760000000,32776194,1044071,8408,12797428,0.7276961,0.236407,0.047,-0.006,0.0173,1514.599976,71.68,74.87
28-07-2021,41.900002,42.200001,41.459999,41.619999,41.534958,88300,335800000000,13760000000,32776194,1061476,8551,13172733,0.7276961,0.236407,0.047,-0.006,0.0175,1515.390015,72.37,75.09
29-07-2021,41.900002,42.82,41.900002,42.82,42.732506,150300,335800000000,13760000000,32776194,1078646,8725,13535715,0.7276961,0.236351,0.047,-0.006,0.0174,1512.930054,73.62,76.3
30-07-2021,43.18,44.939999,42.759998,44.5,44.409073,286900,335800000000,13760000000,32776194,1095486,8859,13868613,0.7276961,0.236072,0.047,-0.006,0.0175,1494.599976,73.93,77.72
02-08-2021,45,46,45,45.560001,45.466908,286300,335800000000,21390000000,32776194,1146186,9403,14752445,0.7276961,0.237023,0.047,0,0.0175,1493,71.31,73.91
03-08-2021,45.48,46,44.799999,45.799999,45.706417,167200,335800000000,21390000000,32776194,1163291,9598,15006453,0.7276961,0.236827,0.047,0,0.0175,1500.26001,70.64,73.24
04-08-2021,45.799999,45.799999,45.040001,45.099998,45.007847,103600,335800000000,21390000000,32776194,1183110,9855,15249325,0.7276961,0.236351,0.047,0,0.0175,1491.329956,68.19,70.99
05-08-2021,45,45.799999,44.939999,45.599998,45.506824,297800,335800000000,21390000000,32776194,1203706,10019,15485329,0.7276961,0.236995,0.047,0,0.0175,1495.780029,69.1,72.14
06-08-2021,45.599998,46,45.119999,45.400002,45.307236,71700,335800000000,21390000000,32776194,1224595,10179,15690721,0.7276961,0.237248,0.047,0,0.0172,1489.800049,68.26,71.02
09-08-2021,45.599998,45.599998,44.439999,44.700001,44.608665,61800,335800000000,21390000000,32776194,1279776,10961,16271476,0.7276961,0.237023,0.047,0,0.0172,1496.72998,66.56,69.65
11-08-2021,44.700001,45.259998,43.32,43.5,43.411118,174600,335800000000,21390000000,32776194,1320547,11373,16693622,0.7276961,0.23663,0.047,0,0.0175,1504.439941,69.3,71.99
12-08-2021,43.52,44.860001,43.52,43.860001,43.770382,99800,335800000000,21390000000,32776194,1342215,11691,16912187,0.7276961,0.236267,0.047,0,0.0175,1501.969971,69.12,71.79
13-08-2021,43.900002,44.700001,43.5,43.98,43.890137,131300,335800000000,21390000000,32776194,1363683,11968,17098152,0.7276961,0.236379,0.047,0,0.0175,1505.109985,68.36,70.9
16-08-2021,43.400002,44.5,43.400002,43.52,43.431076,50400,335800000000,21390000000,32776194,1424639,12784,17629568,0.7276961,0.236127,0.047,0,0.0175,1502.900024,67.44,70.07
17-08-2021,43.48,43.98,43.400002,43.68,43.590748,68400,335800000000,21390000000,32776194,1444270,13077,17828919,0.7276961,0.236127,0.047,0,0.0172,1523.589966,66.5,69.4
18-08-2021,43.619999,43.799999,43.459999,43.599998,43.51091,126700,335800000000,21390000000,32776194,1466512,13302,18036425,0.7276961,0.2361,0.047,0,0.0175,1525.23999,65.36,68.61
19-08-2021,43.5,43.900002,43.220001,43.439999,43.351238,76900,335800000000,21390000000,32776194,1489460,13480,18233678,0.7276961,0.2361,0.047,0,0.0173,1514.949951,63.69,66.8
20-08-2021,43.400002,43.98,43.400002,43.540001,43.451035,105100,335800000000,21390000000,32776194,1513024,13713,18407047,0.7276961,0.236072,0.047,0,0.0175,1518.030029,62.25,65.51
23-08-2021,44.119999,45.299999,43.700001,44.139999,44.049809,91500,335800000000,21390000000,32776194,1572765,14342,18896435,0.7276961,0.236127,0.047,0,0.0175,1522.430054,65.65,69.07
24-08-2021,44.900002,44.98,44.380001,44.380001,44.289318,108000,335800000000,21390000000,32776194,1593602,14553,19066687,0.7276961,0.236742,0.047,0,0.0174,1553.369995,67.5,71.21
25-08-2021,44.419998,45.040001,44.380001,44.380001,44.289318,45000,335800000000,21390000000,32776194,1616244,14818,19243380,0.7276961,0.237135,0.047,0,0.0174,1569.800049,68.54,72.12
26-08-2021,44.48,44.779999,44,44,43.910095,67600,335800000000,21390000000,32776194,1640843,15211,19418152,0.7276961,0.237982,0.047,0,0.0175,1585.73999,67.42,70.42
27-08-2021,44,44.48,43.900002,44.200001,44.109688,91300,335800000000,21390000000,32776194,1662913,15550,19579143,0.7276961,0.238504,0.047,0,0.0175,1590.160034,68.84,72.26
30-08-2021,44.860001,44.860001,40.880001,44.02,43.930054,385800,335800000000,21390000000,32776194,1725357,16382,20112966,0.7276961,0.238806,0.047,0,0.0175,1601.380005,69.28,
01-09-2021,44,46.5,43.099998,45,44.908051,611700,335800000000,26130000000,32776194,1765016,16942,20449551,0.7276961,0.240674,0.047,0.002,0.0175,1586.890015,68.63,71.99
02-09-2021,45,45.18,43.959999,44.080002,43.989933,405900,335800000000,26130000000,32776194,1786004,17191,20650352,0.7276961,0.240888,0.047,0.002,0.0175,1582.189941,70.07,73.56
03-09-2021,44.200001,45.48,44.200001,44.900002,44.808258,89800,335800000000,26130000000,32776194,1805382,17521,20813400,0.7276961,0.240645,0.047,0.002,0.0173,1589.189941,69.34,73.07
06-09-2021,44.900002,46.98,44.700001,46.5,46.404987,344600,335800000000,26130000000,32776194,1862187,18491,21268369,0.7276961,0.241313,0.047,0.002,0.0175,1581.589966,,72.43
07-09-2021,46.5,46.799999,46.099998,46.68,46.584618,70500,335800000000,26130000000,32776194,1880734,18802,21415477,0.7276961,0.241225,0.047,0.002,0.0175,1583.47998,68.49,71.52
08-09-2021,46.68,47.200001,46.119999,46.299999,46.205395,167300,335800000000,26130000000,32776194,1900467,19164,21556676,0.7276961,0.24079,0.047,0.002,0.0175,1597.630005,69.36,72.36
09-09-2021,46.299999,46.700001,45.080002,45.220001,45.127602,136500,335800000000,26130000000,32776194,1919774,19486,21706272,0.7276961,0.240848,0.047,0.002,0.0175,1578.890015,68.26,71.32
10-09-2021,45.400002,45.900002,44.900002,45,44.908051,86200,335800000000,26130000000,32776194,1940950,19827,21832560,0.7276961,0.241225,0.047,0.002,0.0175,1575.969971,69.82,72.44
13-09-2021,45,45.240002,44.98,45.060001,44.96793,108100,335800000000,26130000000,32776194,1995771,21124,22109782,0.7276961,0.241896,0.047,0.002,0.0175,1570.130005,70.54,72.97
14-09-2021,45.099998,45.200001,44.700001,45.200001,45.107643,145000,335800000000,26130000000,32776194,2011440,21587,22193802,0.7276961,0.241255,0.047,0.002,0.0175,1555.51001,70.53,73.05
15-09-2021,45.200001,45.799999,44.700001,45,44.908051,132000,335800000000,26130000000,32776194,2030935,22009,22272178,0.7276961,0.240385,0.047,0.002,0.0175,1555.26001,72.59,74.84
17-09-2021,45.240002,46.259998,44.900002,44.900002,44.808258,386800,335800000000,26130000000,32776194,2067327,22743,22426297,0.7276961,0.240645,0.047,0.002,0.0175,1548.51001,72.09,74.64
20-09-2021,45,45.68,44.080002,44.200001,44.109688,114300,335800000000,26130000000,32776194,2112175,23744,22683719,0.7276961,0.239837,0.047,0.002,0.0173,1527.890015,70.41,73.59
21-09-2021,43.900002,45.200001,43.5,45.060001,44.96793,144000,335800000000,26130000000,32776194,2127934,24078,22815035,0.7276961,0.238663,0.047,0.002,0.0173,1530.439941,70.51,73.65
